category,count,relative_pct
V185111500,30,0.0067
"V111151500, V111151600, V111151700, V111161800, V111162100, V111162200, V111162400, V112131700, V113102000, V114121500, V124111500, V124121500, V131141500, V131152100, V131201500, V144121600, V144121700, V153102500, V153141500, V154101500, V154101600, V155121500, V160111300, V160121500, V173141600",30,0.0067
V186141501,30,0.0067
V185122001,30,0.0067
"V185101702, V185101707",30,0.0067
V190121500,30,0.0067
"V142203604, V142203705, V185161501",30,0.0067
"V110171500, V110171600, V110171700, V110191500",30,0.0067
"V193141701, V193141702, V193141709",30,0.0067
"V110111304, V110121501, V110121506, V110121701, V110151501, V110151513, V110151521, V110151527, V110151535, V110151538, V110151600, V110151605, V110151701, V110151704, V110151801, V110151803, V110151805, V110151809, V110151815, V110152003, V110171601, V110171602, V110171603, V110171611, V110171701, V110171702, V110171801, V110191705, V111101505, V111101900, V112141916, V112164401, V112164501, V112164502, V112181602, V112352000, V112352202, V112352207, V112352319, V113102018, V114121700, V1151016",30,0.0067
V172101509,29,0.0064
V185161500,29,0.0064
V180111623,29,0.0064
V192121504,29,0.0064
V144121600,29,0.0064
"V115101500, V115101506, V115101801, V115111500",29,0.0064
"V185151500, V185151600, V193131600",29,0.0064
V170161700,29,0.0064
V190101500,29,0.0064
"V173152101, V173152102, V181141504",29,0.0064
"V180121500, V180121600",28,0.0062
"V172102900, V172121100, V172121400, V172153600, V172153606",28,0.0062
"V110101601, V110101700, V110121500, V110121600, V110121700, V110151500, V110151600, V110151700, V110151800, V110152000, V110171500, V110171700, V110171800, V110191500, V111101500, V111151700, V111162100, V112141900, V112161700, V112161900, V112162200, V112164500, V112171500, V112171700, V112352100, V112352200, V112352300, V113101900, V113102000, V114111500, V114121500, V120142900, V121101800, V121101900, V121102000, V121102300, V121102400, V124101700, V124111500, V124112500, V124112600, V1241215",28,0.0062
"V111161800, V112352000, V112352400, V112352500, V123271800, V130111600, V130121700, V130151800, V131162300, V131162800, V131191500, V131242100, V132101600, V132111600, V132151600, V140141700, V140171500, V143222600, V143223300, V153141600, V160121900",28,0.0062
"V185101701, V185111500, V185111600, V193131700",28,0.0062
"V115101505, V115101506",27,0.006
V180101507,27,0.006
V181112100,27,0.006
"V180111620, V180111701",27,0.006
"V180111601, V180111604, V180111620",27,0.006
V190111600,27,0.006
V172101506,27,0.006
V183101500,27,0.006
V143232100,27,0.006
V170151800,27,0.006
"V142144000, V142211700",27,0.006
"V142291600, V142294900, V142295100, V142295200, V142295500",27,0.006
V190101700,26,0.0058
"V193141500, V193141700",26,0.0058
V172121100,26,0.0058
"V181111500, V181112200",26,0.0058
V172153600,26,0.0058
V185121808,26,0.0058
"V180121600, V180121700",26,0.0058
"V180111620, V180111701, V193151509",26,0.0058
"V180111701, V180161504, V193151509",26,0.0058
"V111131504, V111162100",26,0.0058
"V150193000, V190101500, V190101600, V190101800, V191111600, V193131600",26,0.0058
V143232300,25,0.0056
V178111808,25,0.0056
V140101700,25,0.0056
V146171600,25,0.0056
V190101603,25,0.0056
"V142291600, V142291700",25,0.0056
"V124111500, V131241700, V139112000, V141111700, V142132200, V142211500, V142211600, V142211700, V142211800, V142211900, V142212300, V142241800, V142251600, V142291600, V142291700, V142311500, V146182000, V151102700, V151241200, V153102400, V153131600, V153141600, V155101500, V160102400, V160124500, V160141100, V186141700",25,0.0056
"V142151623, V142151701, V142181604, V142181802",25,0.0056
"V112163802, V126111711, V127121703, V139101625, V140151607, V140151612, V140161502, V141104212, V141104908, V141115604, V141115608, V141115709, V141115716, V141115717, V141115719, V141122002, V141122601, V141122605, V146161502",25,0.0056
"V172101500, V172121400, V172141000, V172141100, V172141107, V172151203",25,0.0056
"V143211502, V143211503, V143211507, V143211515, V143212105",25,0.0056
"V142312300, V142312600",25,0.0056
"V141111900, V141112200, V141114400, V141115600",25,0.0056
"V146181535, V146181538, V146181604, V153102600",25,0.0056
"V142294800, V142294900",25,0.0056
"V139121000, V139121009, V139121011, V142211711, V143201609, V143201802, V143201803, V143201834, V143211500, V143211501, V143211503, V143211507, V143211508, V143212105, V143212200, V143221700, V143222500, V143222644, V143223100, V143223300, V143231513, V143232701, V143233000, V144103103, V181111812, V181112200, V181112300, V181112301",25,0.0056
"V144121600, V144121700, V146181800, V146181900, V153101500, V153102400, V153102800, V153102900, V153111500, V153111900, V153112100, V153121500, V153121600, V153131500, V153131600",25,0.0056
"V114111504, V142131606, V142132203, V142151902, V142151903, V142151904, V142151905, V142151909, V142151910, V142151912, V142152001, V142152006, V142152010, V142152406, V142152407, V142152408, V142312200, V142312300, V142312400, V142312500, V142312600, V142312700, V144102412, V151101500, V151101504, V151101600, V151101700, V151101800, V151102000, V151102200, V151102300, V151102400, V151121500, V151121600, V151121700, V151121900, V151122100, V151122200, V151122300, V151141500, V151141600, V1511417",25,0.0056
"V120121900, V125131700, V125201700, V143211500, V143221700, V145111900, V145121500, V172151500, V172151700, V181111800, V181112300, V181151600, V181161700, V182131600",25,0.0056
"V172102902, V172121507, V172141001, V172141002, V172141115, V172141505, V172141510, V172151501, V172151903, V172151906, V172151911, V172152005, V172152501, V172152506, V172152601, V172152705, V172152707, V172152710, V172152902, V172152905, V172153103, V172154032",25,0.0056
"V192121500, V192121700",24,0.0053
V142231800,24,0.0053
"V186101700, V186111600",24,0.0053
"V181101700, V185161500",24,0.0053
"V156101500, V156101700",24,0.0053
V172154010,24,0.0053
V146181500,24,0.0053
"V172101500, V172121400, V172151400, V172151900, V172152000, V172152200, V172152300, V172152400, V172152500, V172152600, V172152700, V195122700",24,0.0053
V186132001,24,0.0053
"V112141904, V112142100, V120121600, V123101513, V123242500, V126101766, V126111810, V127111700, V127121701, V130151703, V131161500, V131162414, V131162802, V131163100, V131211904, V132101600, V132101638, V140172600, V141113630, V141113633, V142192606",24,0.0053
V185121802,24,0.0053
