category,count,relative_pct
INSTITUTO AMAZÓNICO DE INVESTIGACIONES CIENTÍFICAS SINCHI,325,0.0757
ALCALDÍA LOCAL DE SUBA,324,0.0754
ALCALDIA MUNICIPIO DE SAN GIL - SANTANDER,323,0.0752
INSTITUTO COLOMBIANO PARA LA EVALUACIÓN DE LA EDUCACIÓN - ICFES,321,0.0747
ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,321,0.0747
"INSTITUTO DE HIDROLOGIA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES",320,0.0745
SENA REGIONAL NORTE DE SANTANDER Grupo de Apoyo Administrativo Mixto,319,0.0743
SENA REGIONAL DISTRITO CAPITAL Grupo de Apoyo Administrativo Mixto CSF,317,0.0738
ANSV,317,0.0738
SENA REGIONAL NARIÑO Grupo de Apoyo Administrativo Mixto,316,0.0736
CORPORACION AUTONOMA REGIONAL DEL ALTO MAGDALENA,316,0.0736
MUNICIPIO DE SEVILLA,316,0.0736
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE IBAGUE,315,0.0733
INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO - IDIGER,314,0.0731
SECRETARIA DISTRITAL DE HACIENDA,313,0.0729
ESCUELA DE FORMACION INPEC,311,0.0724
PATRIMONIO AUTÓNOMO FONDO NACIONAL DEL TURISMO FONTUR,309,0.0719
DIRECCION DE ANTINARCOTICOS,308,0.0717
SECRETARÍA DE MOVILIDAD CONTEMPORANEA,308,0.0717
GOBVALLE - HACIENDA,307,0.0715
FONDO UNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,306,0.0712
MINISTERIO DE HACIENDA Y CREDITO PUBLICO,305,0.071
ADRES,304,0.0708
ARMADA NACIONAL BASE NAVAL No. 6 ARC BOGOTA,301,0.0701
CORPOCALDAS.,301,0.0701
SENA REGIONAL SUCRE,300,0.0698
DISPENSARIO MEDICO DE CALI,299,0.0696
ALCALDIA MUNICIPAL LA TEBAIDA QUINDIO,298,0.0694
CENAC AVIACION,295,0.0687
INDERBU,295,0.0687
ESCUELA SUPERIOR DE GUERRA,294,0.0684
SENA DISTRITO CAPITAL GRUPO DE APOYO ADMINISTRATIVO - CGI,294,0.0684
ICBF REGIONAL CAUCA,292,0.068
ICBF REGIONAL NARIÑO,292,0.068
MUNICIPIO DE LA CEJA,292,0.068
ALCALDIA MUNICIPIO DE APARTADO,291,0.0677
SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,290,0.0675
SENA DIRECCION GENERAL,288,0.067
MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,287,0.0668
SENA REGIONAL META Grupo de Apoyo Administrativo Mixto,286,0.0666
SECRETARIA GENERAL- GOBERNACION DEL VALLE,286,0.0666
INSTITUTO DEPARTAMENTAL DE DEPORTES DE ANTIOQUIA,285,0.0663
