entidad,nit_entidad,codigo_entidad,departamento_entidad,ciudad_entidad,procesos,completitud_promedio,pct_con_url,pct_con_descripcion,pct_con_precio_base,pct_ids_clave,pct_consistencia_estados,pct_competencia_reportada,pct_trazabilidad_temporal,pct_anomalia_temporal
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE CAICEDONIA,821000700,703232827,Valle del Cauca,Caicedonia,7,89.86,100.0,100.0,100.0,100.0,100.0,85.7143,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE GACHETA,832001803,701878258,Cundinamarca,Gachetá,7,89.86,100.0,100.0,100.0,100.0,100.0,85.7143,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE PEREIRA,816001832,700351034,Risaralda,Pereira,7,90.32,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO DE PACORA,810001336,702435140,Caldas,Pácora,7,88.94,100.0,100.0,100.0,100.0,100.0,57.1429,0.0,0.0
FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA DEPARTAMENTAL DE BOLIVAR,9008340559,714229788,Bolívar,Cartagena,7,87.3271,100.0,100.0,100.0,100.0,100.0,14.2857,14.2857,0.0
FONDO DE BIENESTAR SOCIAL Y ESCUELA DE FORMACIÓN DE ESTUDIOS FISCALES DE LA CONTRALORIA GENERAL DEL DEPARTAMENTO DEL MAGDALENA,900903253,712731835,Magdalena,Santa Marta,7,87.0957,100.0,100.0,100.0,100.0,100.0,42.8571,0.0,0.0
"FONDO DE CAPACITACION, BIENESTAR SOCIAL Y ESTIMULOS PARA EL PERSONAL VICULADO A LA CONTRALORIA DEPARTAMENTAL DEL CAQUETA",900312757,712227990,Caquetá,Florencia,7,84.7914,100.0,100.0,100.0,100.0,100.0,14.2857,0.0,0.0
INPEC CPMSSIN SINCELEJO,823000931,701123333,Sucre,Sincelejo,7,88.9386,100.0,100.0,100.0,100.0,100.0,71.4286,0.0,0.0
INSTITUCION EDUCATIVA DEPARTAMENTAL JOHN F. KENNEDY,890680030,704949833,No Definido,No Definido,7,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL EL ALTICO,900015752,705291482,No Definido,No Definido,7,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUTO COLOMBIANO AGROPECUARIO - SECCIONAL BOLIVAR,899999069,710428921,Bolívar,Cartagena,7,87.7871,100.0,100.0,100.0,100.0,100.0,71.4286,0.0,0.0
INSTITUTO COLOMBIANO AGROPECUARIO - SECCIONAL QUINDÍO,899999069,709778435,No Definido,No Definido,7,89.4,100.0,100.0,100.0,100.0,100.0,71.4286,0.0,0.0
"INSTITUTO DE DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN DEL CHOCÓ",818000923,709531941,Chocó,Quibdó,7,90.32,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
